id_tanggal_transaksi_awal,tanggal_transaksi_awal,tipe_kartu,id_merchant,nama_merchant,tipe_mesin,tipe_transaksi,nama_transaksi,nilai_transaksi,id_negara,nama_negara,nama_kota,lokasi_mesin,pemilik_mesin,waktu_transaksi,kuartal_transaksi,kepemilikan_kartu,nama_channel,id_channel,rata_rata_nilai_transaksi,maksimum_nilai_transaksi,minimum_nilai_transaksi,rata_rata_jumlah_transaksi,flag_transaksi_fraud
2457531,2457627,111,-2,1798,-3,156,12,3e+05,96,5,128,7837,1370,105417,2,1,5,8,1332122.874,25000000,50000,3.09,1
2457462,2457556,2,-2,1798,-3,156,12,2500000,96,5,1,2017,1867,54350,1,1,5,8,11723483.47,100000000,41804,2.4,1
2457648,2457738,93,-2,1798,-3,156,12,3e+06,73,16,174,7813,1971,192125,4,1,3,8,4348541.893,25000000,1026000,2.27,1
2457384,2457434,93,-2,1798,-3,156,12,1500000,96,5,51,11,614,195925,4,1,5,8,3966382.512,54659000,100000,2.48,1
2457409,2457500,111,-2,1798,2005,385,11,1200000,96,5,210,730,613,150318,3,2,1,9,207690.4762,1200000,16500,1.25,1
2457650,2457710,111,-2,1798,3186054,301,16,1181000,96,5,265,4552,613,140801,3,2,1,9,1526250,9160000,24000,1.27,1
2457560,2457652,0,-2,1798,1420055,385,11,1e+05,96,5,60,1286,613,123018,3,2,1,9,1008156.143,15000000,22700,2.16,1
2457390,2457480,103,-2,1798,-3,156,12,1e+06,96,5,128,293,573,135855,3,1,5,8,701532.1111,2100000,10000,1.58,1
2457313,2457407,103,-2,1798,-3,156,12,850000,96,5,55,5342,340,100648,2,1,5,8,369565.2174,1000000,100000,2.4,1
2457640,2457672,93,-2,1798,1289504,26,10,1500000,96,5,128,700,613,153934,3,2,1,9,1417044.913,10699000,86140,3.94,1
2457661,2457669,111,-2,1798,1964,385,11,5e+05,96,5,265,818,613,81827,2,2,1,9,245127.7474,1250000,10000,1.85,1
2457549,2457637,104,-2,1798,-3,156,12,1500000,96,5,187,577,2118,213532,4,1,5,8,5250000,5700000,5700000,1,1
2457506,2457535,0,-2,1798,2876767,301,16,1.5e+07,96,5,265,4275,613,65724,2,2,1,9,6445000,27500000,50000,1.74,1
2457646,2457733,104,-2,1798,1245651,385,11,1e+05,96,5,265,696,613,102434,2,2,1,9,109789.6552,100000,50000,1,1
2457371,2457451,0,-2,1798,-3,156,12,3e+05,96,5,99,5286,1974,171607,3,1,5,8,931744.6429,12828000,25700,2.54,1
2457536,2457616,103,-2,1798,2008048,238,9,3e+05,96,5,128,5549,613,44057,1,2,1,9,1184367.722,6000000,30900,1.33,1
2457511,2457589,0,-2,1798,-3,156,12,1200000,96,5,8,67,173,180034,4,1,5,8,1343814.583,9000000,33500,1.84,1
2457522,2457558,111,-2,1798,-3,156,12,1500000,96,5,259,5283,2403,83031,2,1,5,8,836890.1765,2500000,28000,1.68,1
2457402,2457419,2,-2,1798,2073725,26,10,1250000,96,5,265,2885,613,63653,2,2,1,9,512797.4,2150000,20000,2.57,1
2457377,2457462,0,-2,1798,1800245,301,16,1e+07,96,5,76,2148,613,101439,2,2,1,9,1032780.882,2500000,220000,1.67,1
2457595,2457689,5,-2,1798,1874486,159,19,50000,96,5,265,2444,613,155630,3,2,1,9,299250,1100000,40000,1.76,1
2457581,2457610,0,-2,1798,-3,156,12,1800000,96,5,51,16,614,101604,2,1,5,8,2931390.898,5000000,500000,2.5,1
2457561,2457649,104,-2,1798,-3,156,12,3e+05,96,5,240,7832,81,140406,3,1,5,8,312274.5591,1250000,25000,1.28,1
2457441,2457500,111,-2,1798,1587950,385,11,2500000,96,5,128,1899,613,143833,3,2,1,9,502865.16,1000000,147850,1.14,1
2457565,2457646,0,-2,1798,-3,156,12,1250000,96,5,8,227,226,125842,3,1,5,8,2073712.944,6700000,80000,1.82,1
2457508,2457585,93,-2,1798,1730371,385,11,2500000,96,5,60,2065,613,84242,2,2,1,9,2346827.891,60000000,50000,2.36,1
2457615,2457683,104,-2,1798,-3,156,12,1500000,96,5,128,1921,2001,74158,2,1,5,8,5250000,10000000,1000000,1.64,1
2457306,2457398,0,-2,1798,1446196,26,10,1250000,96,5,60,918,613,101928,2,2,1,9,708412.9063,1000000,100000,1.75,1
2457627,2457627,103,-2,1798,2686838,385,11,2e+05,96,5,242,8584,613,60642,2,2,1,9,950000,3000000,26500,2.21,1
2457642,2457735,93,-2,1798,1474226,159,19,2e+07,96,5,203,1551,613,112240,2,2,1,9,4156069.526,25000000,78500,2.27,1
2457529,2457547,111,-2,1798,1586479,26,10,1e+06,96,5,293,1823,613,80040,2,2,1,9,1055198.539,2500000,100000,3,1
2457504,2457576,111,-2,1798,1092201,26,10,2500000,96,5,148,354,613,123055,3,2,1,9,1691944.165,10000000,100000,1.9,1
2457397,2457473,103,-2,1798,-3,156,12,1e+06,96,5,52,18,614,164935,3,1,5,8,376260.0406,1000000,55000,1.89,1
2457422,2457511,0,-2,1798,-3,156,12,2e+06,96,5,265,1349,1386,133212,3,1,5,8,976575.7207,2800000,60000,1.63,1
2457514,2457573,111,-2,1798,2344943,26,10,5e+05,96,5,141,3442,613,165642,3,2,1,9,1364131.82676895,12287602,76519,2.43618208180708,1
2457370,2457411,103,-2,1798,-3,156,12,1300000,96,5,153,7811,2387,151541,3,1,5,8,1184367.722,10000000,25000,2.08,1
2457442,2457521,111,-2,1798,1984709,26,10,2500000,96,5,185,2775,613,95641,2,2,1,9,2839343.434,12123109,1000000,2.63,1
2457517,2457527,93,-2,1798,-3,156,12,1250000,96,5,128,1737,840,110612,2,1,5,8,1765622.473,20000000,50000,2.7,1
2457466,2457512,0,-2,1798,2056320,147,3,684477,96,5,187,2873,613,173734,3,2,1,9,372705.7576,2450000,44000,1.39,1
2457575,2457627,93,-2,1798,-3,156,12,2e+06,96,5,189,5667,2286,140621,3,1,5,8,2357568.312,46765185,50000,1.78,1
2457646,2457730,93,-2,1798,-3,156,12,3411266,149,7,27,5187,1975,172354,3,1,5,8,2564532.946,28555000,200000,2.69,1
2457465,2457540,111,-2,1798,2486941,26,10,2500000,96,5,70,8250,613,93152,2,2,1,9,1141783.399,8000000,27700,1.91,1
2457651,2457745,103,-2,1798,352104,385,11,1e+05,96,5,189,4670,613,151928,3,2,1,9,303038.1719,1000000,23000,2,1
2457576,2457632,111,-2,1798,1368763,385,11,1250000,96,5,75,1048,613,151421,3,2,1,9,889019.9027,2500000,77600,1.63,1
2457475,2457495,111,-2,1798,756,26,10,3e+05,96,5,237,2343,613,111825,2,2,1,9,1674568.93,10000000,300000,1.73,1
2457426,2457513,1,-2,1798,-3,156,12,2e+05,96,5,37,225,214,121152,3,1,5,8,665171.8587,2500000,25000,2.29,1
2457395,2457439,111,-2,1798,2849096,301,16,1e+07,96,5,128,4191,613,204731,4,2,1,9,1674568.93,2500000,50000,2.26,1
2457614,2457627,0,-2,1798,2541786,26,10,1250000,96,5,259,4017,613,120153,3,2,1,9,645719.5423,2500000,10000,1.77,1
2457662,2457754,104,-2,1798,-3,440,15,70000,96,5,8,176,177,110754,2,1,5,8,265531.0526,1150000,20400,1.16,1
2457520,2457607,2,-2,1798,-3,156,12,5098977,96,5,128,7713,2609,144459,3,1,5,8,3030391.639,27500000,51500,2.83,1
2457566,2457658,111,-2,1798,1919585,159,19,19305000,96,5,128,2548,613,231003,4,2,1,9,2530285.326,8640720,200000,2.08,1
2457592,2457631,111,-2,1798,-3,156,12,2500000,96,5,93,1352,1480,153915,3,1,5,8,1904523.256,10000000,77200,1.93,1
2457642,2457732,111,-2,1798,3338459,238,9,1700000,96,5,139,8524,613,73920,2,2,1,9,766759.0909,5000000,14500,1.93,1
2457402,2457436,103,-2,1798,2032,26,10,2500000,96,5,128,764,613,83812,2,2,1,9,617486.5854,2500000,65800,1.38,1
2457452,2457507,104,-2,1798,1590941,26,10,1200000,96,5,293,1964,613,155153,3,2,1,9,501560,2500000,66300,1.18,1
2457615,2457692,111,-2,1798,174326,301,16,1e+07,96,5,251,3941,613,3349,1,2,1,9,2085884.058,4700000,289724,2.44,1
2457459,2457537,0,-2,1798,1898620,385,11,1100000,96,5,237,2499,613,113548,2,2,1,9,1386250,2500000,700000,1.6,1
2457648,2457739,3,-2,1798,-3,156,12,1250000,-2,16,1,5707,1,201259,4,1,5,8,6828647.765,25000000,300000,2.29,1
2457611,2457696,111,-2,1798,1857064,159,19,1586000,96,5,259,2360,613,110603,2,2,1,9,1380108.281,14280000,25000,2.56,1
2457616,2457680,93,-2,1798,2132716,159,19,3e+05,96,5,244,2285,613,53833,1,2,1,9,1564276.889,10000000,100000,2.54,1
2457611,2457642,93,-2,1798,2628243,385,11,2500000,96,5,70,4230,613,144118,3,2,1,9,4428704.61,75000000,26500,2.72,1
2457539,2457559,93,-2,1798,174326,26,10,2500000,96,5,223,3650,613,202529,4,2,1,9,2390178.571,15000000,100000,2.24,1
2457637,2457731,103,593279,422,2414611,58,6,125000,96,5,189,6868,808,214143,4,2,2,4,968780.1688,2000000,200000,1.36,1
2457424,2457505,111,-2,1798,3046584,301,16,5e+07,96,5,128,8136,613,124419,3,2,1,9,8249704.194,23000000,1750000,1.94,1
2457431,2457519,111,-2,1798,2102397,385,11,1e+06,96,5,128,3005,613,183418,4,2,1,9,1241861.123,10000000,795884,1.5,1
2457659,2457696,2,-2,1798,1274368,385,11,1500000,96,5,128,700,613,110504,2,2,1,9,15523460.4,98000000,240000,3.32,1
2457662,2457715,2,-2,1798,1926367,26,10,1250000,96,5,128,2604,613,102007,2,2,1,9,7948597.608,67865000,490000,1.33,1
2457550,2457638,111,-2,1798,-3,156,12,2500000,96,5,93,4872,1546,83953,2,1,5,8,4143046.023,4200000,5000000,2.9,1
2457597,2457652,0,-2,1798,2324755,159,19,22105000,96,5,265,3333,613,22440,1,2,1,9,1938118.472,16150000,100000,2.16,1
2457402,2457466,0,-2,1798,379331,385,11,2500000,96,5,60,4896,613,123108,3,2,1,9,1063021.178,3550000,100000,1.21,1
2457636,2457715,111,-2,1798,-3,156,12,2e+06,96,5,152,7709,2331,181133,4,1,5,8,868855.5556,10000000,10000,2.95,1
2457644,2457656,111,-2,1798,1861455,385,11,1250000,96,5,102,2264,613,133547,3,2,1,9,1614166.667,10000000,10710,3.58,1
2457502,2457587,111,-2,1798,2105759,385,11,1200000,96,5,128,3059,613,105446,2,2,1,9,1396706.673,25000000,25000,2.39,1
2457318,2457395,111,-2,1798,393,301,16,2403000,96,5,101,2758,613,133253,3,2,1,9,1278782.59,5000000,100000,1.5,1
2457528,2457618,0,-2,1798,1325550,26,10,1250000,96,5,60,791,613,131835,3,2,1,9,2212644.875,15000000,330247,1.6,1
2457524,2457532,111,-2,1798,361,26,10,1250000,96,5,70,2794,613,110841,2,2,1,9,2054800,15000000,63200,1.73,1
2457648,2457738,111,-2,1798,-3,156,12,5e+05,96,5,7,154,168,85704,2,1,5,8,634789.1429,2500000,100000,2.56,1
2457593,2457687,104,-2,1798,1325002,159,19,270000,96,5,223,767,613,161105,3,2,1,9,359781.25,1000000,29500,2.25,1
2457390,2457473,103,-2,1798,-3,156,12,1500000,96,5,78,1267,1168,75145,2,1,5,8,975000,5500000,58000,2.5,1
2457447,2457540,0,-2,1798,1482636,238,9,3e+05,96,5,265,5409,613,130442,3,2,1,9,2255571.921,25000000,50000,3.12,1
2457531,2457610,111,-2,1798,2805857,26,10,2500000,96,5,128,7852,613,173421,3,2,1,9,1364131.82676895,12287602,76519,2.43618208180708,1
2457373,2457464,0,-2,1798,2318264,301,16,1e+06,96,5,128,3190,613,173928,3,2,1,9,2381721.506,20000000,84584,2.7,1
2457649,2457740,4,-2,1798,2759122,26,10,5e+05,96,5,189,4300,613,181015,4,2,1,9,258000,1600000,50600,1.32,1
2457662,2457667,103,-2,1798,2191,385,11,5e+05,96,5,70,488,613,70049,2,2,1,9,1587636.364,30575000,25000,2.28,1
2457662,2457754,104,-2,1798,1339080,26,10,5e+05,96,5,265,780,613,185342,4,2,1,9,1748317.308,2500000,100000,3,1
2457460,2457537,0,-2,1798,1940648,385,11,1e+06,96,5,187,2639,613,131121,3,2,1,9,1534406.7,3950000,500000,1.39,1
2457447,2457471,0,-2,1798,200321,238,9,2400000,96,5,114,5300,613,110215,2,2,1,9,1831689.577,6000000,15034,1.86,1
2457600,2457603,111,-2,1798,1775189,385,11,2e+06,96,5,128,2142,613,125707,3,2,1,9,1505702.752,6413198,10000,2.74,1
2457446,2457444,111,-2,1798,2275446,385,11,2500000,96,5,265,3387,613,144217,3,2,1,9,826201.8072,2500000,50000,3.16,1
2457528,2457615,1,-2,1798,2805857,26,10,1250000,96,5,128,4376,613,154701,3,2,1,9,674551.5789,3300000,26715,1.44,1
2457568,2457600,111,-2,1798,1929068,301,16,1e+07,96,5,128,2638,613,73334,2,2,1,9,1448783.65,18652620,39400,2.42,1
2457597,2457691,111,-2,1798,-3,156,12,9120868,73,16,175,5686,2619,123327,3,1,3,8,1203656.565,2500000,59400,2.57,1
2457620,2457693,103,-2,1798,3061291,26,10,1817413,96,5,128,8125,613,210347,4,2,1,9,222437.5,1000000,17000,1.29,1
2457512,2457574,104,-2,1798,3031390,301,16,6e+05,96,5,128,8229,613,85230,2,2,1,9,425406.0938,2500000,10000,1.65,1
2457591,2457609,111,-2,1798,2787947,26,10,1250000,96,5,203,4309,613,100002,2,2,1,9,1164882.456,5000000,23100,1.6,1
2457610,2457684,111,-2,1798,-3,156,12,2500000,96,5,93,596,975,73140,2,1,5,8,1679777.627,6000000,50,4.23,1
2457581,2457667,111,-2,1798,-3,156,12,1250000,96,5,8,113,158,180358,4,1,5,8,516071.4286,5000000,49300,1.72,1
2457581,2457639,4,53525,927,2153255,227,1,5e+05,96,5,75,6895,1438,100237,2,2,2,4,620923.2892,5000000,18000,3.61,1
2457401,2457491,93,-2,1798,487,301,16,2500000,96,5,128,2672,613,141323,3,2,1,9,1141773.688,10000000,38900,4.31,1
2457353,2457418,111,-2,1798,2651733,159,19,1e+05,96,5,186,8666,613,152516,3,2,1,9,316165.7232,1140000,28700,1.41,1
2457376,2457446,103,-2,1798,-3,156,12,1200000,96,5,128,7726,352,152229,3,1,5,8,661064,2500000,14814,1.73,1
2457655,2457718,111,-2,1798,1482645,26,10,2500000,96,5,70,1587,613,112617,2,2,1,9,1154270.857,3600000,100000,2,1
2457581,2457655,111,-2,1798,-3,156,12,2500000,96,5,8,65,270,124837,3,1,5,8,1904523.256,47700000,25000,2.91,1
2457473,2457536,111,-2,1798,81486,385,11,2500000,96,5,75,3773,613,190530,4,2,1,9,2508051.923,15000000,147000,3.37,1
2457300,2457341,0,-2,1798,-3,156,12,2500000,96,5,75,7838,1973,190004,4,1,5,8,1398056.081,11000000,137000,1.95,1
2457654,2457748,111,-2,1798,2440203,238,9,4300000,96,5,128,5574,613,160444,3,2,1,9,1228742.869,25000000,12001,2.2,1
2457409,2457500,0,-2,1798,-3,156,12,1500000,96,5,241,1465,2131,210933,4,1,5,8,1225701.031,3300000,500000,1.36,1
2457491,2457586,111,-2,1798,-3,156,12,2500000,96,5,128,1097,1781,100302,2,1,5,8,1904523.256,22000000,100000,1.61,1
2457592,2457646,132,-2,1798,1594619,26,10,150000,96,5,241,1793,613,234027,4,2,1,9,76014.06897,38000,100000,1,1
2457645,2457688,104,-2,1798,-3,156,12,1250000,96,5,75,1640,2326,212332,4,1,5,8,5250000,50000000,100000,3,1
2457501,2457577,111,469545,1850,2518687,58,6,38000,96,5,128,6101,2687,185437,4,2,2,4,275998.0455,1600000,15000,1.56,1
2457621,2457711,104,-2,1798,1357824,26,10,5e+05,96,5,91,1036,613,103650,2,2,1,9,920903.7361,3000000,50000,1.5,1
2457329,2457371,93,569109,1645,2745768,58,6,14296150,96,5,259,6503,2432,150135,3,2,2,4,748754.2738,9097777,23800,1.97,1
2457401,2457479,103,-2,1798,2391080,385,11,1250000,96,5,128,3746,613,201122,4,2,1,9,724683.5443,3025000,119600,1.61,1
2457534,2457616,103,-2,1798,1394705,26,10,7e+05,96,5,60,1101,613,164622,3,2,1,9,3e+05,1000000,26500,1.27,1
2457507,2457597,111,-2,1798,2796161,385,11,1250000,96,5,128,4315,613,75731,2,2,1,9,1904523.256,22000000,100000,1.23,1
2457505,2457570,111,-2,1798,154536,385,11,1250000,96,5,128,3941,613,3829,1,2,1,9,1914436.709,19312500,100000,1.38,1
2457355,2457441,93,-2,1798,-3,156,12,7e+05,96,5,208,5667,2386,222238,4,1,5,8,534630,5000000,50000,1.7,1
2457595,2457645,111,-2,1798,-3,156,12,1250000,96,5,8,75,262,221450,4,1,5,8,956697.0588,2500000,50000,2.05,1
2457465,2457548,93,-2,1798,226374,385,11,1500000,96,5,256,4557,613,112905,2,2,1,9,3079809.664,40000000,269700,2.48,1
2457413,2457504,111,-2,1798,-3,156,12,1250000,96,5,8,145,181,122512,3,1,5,8,711007.8384,15000000,93400,1.57,1
2457301,2457361,0,-2,1798,1285717,26,10,2500000,96,5,128,663,613,180521,4,2,1,9,2088255.556,10000000,84584,1.56,1
2457522,2457600,111,511350,1585,2415417,58,6,1e+05,96,5,265,6705,2316,80901,2,2,2,4,494765.4412,3367000,24600,1.36,1
2457452,2457544,103,-2,1798,78908,159,19,50000,96,5,259,3638,613,214213,4,2,1,9,399307.3333,1500000,20000,2.4,1
2457581,2457672,104,-2,1798,-3,156,12,1250000,96,5,8,188,14,142512,3,1,5,8,607461.6772,2000000,25000,1.3,1
2457371,2457420,93,-2,1798,-3,156,12,5e+05,96,5,268,1466,317,124936,3,1,5,8,1275542.938,6000000,39200,1.57,1
2457495,2457516,0,-2,1798,2102395,385,11,2500000,96,5,128,3005,613,130428,3,2,1,9,1855409.474,6000000,15034,2.66,1
2457561,2457626,93,-2,1798,1154046,301,16,1e+07,96,5,75,498,613,111831,2,2,1,9,4906702.847,75000000,50000,2.4,1
2457423,2457460,111,-2,1798,888,385,11,1300000,96,5,75,2223,613,133743,3,2,1,9,974796.748,1250000,1000000,1.81,1
2457514,2457547,111,-2,1798,-3,156,12,2e+06,96,5,265,5691,333,173620,3,1,5,8,1349631.648,16700000,20000,3.37,1
2457374,2457464,0,-2,1798,-3,156,12,550000,96,5,284,104,127,112337,2,1,5,8,911285.6957,3000000,200000,1.77,1
2457381,2457430,0,-2,1798,-3,156,12,1500000,96,5,229,282,561,204318,4,1,5,8,825137.931,3373260,75000,2.78,1
2457612,2457703,111,-2,1798,3156139,385,11,1250000,96,5,265,8423,613,225529,4,2,1,9,974796.748,3600000,53266,1.55,1
2457447,2457483,93,-2,1798,-3,156,12,50000,96,5,128,1360,989,220704,4,1,5,8,1968525.424,50000000,100000,2.88,1
2457490,2457496,104,-2,1798,-3,156,12,1500000,96,5,8,118,143,124837,3,1,5,8,603421.1754,2000000,25000,1.68,1
2457644,2457704,104,-2,1798,457,385,11,5e+05,96,5,70,2664,613,90054,2,2,1,9,1004545.455,4000000,25000,1.57,1
2457556,2457567,93,-2,1798,1089152,385,11,1250000,96,5,72,313,613,201225,4,2,1,9,6306175.917,75000000,41804,2.4,1
2457456,2457513,111,-2,1798,-3,156,12,1250000,96,5,80,7779,2180,151238,3,1,5,8,1084155.325,15190000,100000,1.61,1
2457372,2457441,93,-2,1798,2408865,26,10,1250000,96,5,265,3707,613,72645,2,2,1,9,1884018.29,6000000,50000,1.5,1
2457382,2457471,93,25037,1465,2636805,58,6,1320000,96,5,128,6506,2187,92449,2,2,2,4,2459850.889,68505000,50000,3.58,1
2457660,2457710,104,-2,1798,1411424,159,19,30000,96,5,128,1258,613,1211,1,2,1,9,822954.5652,2500000,30000,1.84,1
2457549,2457611,111,-2,1798,1413148,385,11,2500000,96,5,239,1206,613,65131,2,2,1,9,2509497.895,8640720,100000,2.08,1
2457528,2457569,111,-2,1798,2593941,26,10,550000,96,5,265,4103,613,113219,2,2,1,9,102727.2727,243000,50000,1.38,1
2457391,2457482,2,-2,1798,-3,440,15,5e+07,96,5,128,1267,1641,115203,2,1,5,8,19635989.95,75000000,240000,4.92,1
2457395,2457488,111,-2,1798,-3,156,12,3e+05,96,5,5,43,244,185505,4,1,5,8,571282.1455,2500000,26500,1.94,1
2457461,2457517,4,-2,1798,2503835,238,9,2500000,96,5,237,8263,613,161701,3,2,1,9,4980863.551,24504480,1000000,1.57,1
2457506,2457510,111,-2,1798,2176673,385,11,1250000,96,5,128,3177,613,140321,3,2,1,9,979613.6923,5000000,33700,1.65,1
2457382,2457473,103,-2,1798,-3,156,12,6e+05,96,5,189,5643,2416,193013,4,1,5,8,1370392.62,5899300,25000,2.6,1
2457316,2457324,0,-2,1798,1206908,26,10,2500000,96,5,70,569,613,164355,3,2,1,9,2107621.535,10000000,84584,1.58,1
2457561,2457615,5,-2,1798,3039994,159,19,1e+07,96,5,128,8182,613,173538,3,2,1,9,1376050,2592200,200000,1.43,1
2457461,2457538,103,-2,1798,-3,156,12,1250000,96,5,8,231,211,131145,3,1,5,8,839332.1839,5000000,50000,2.35,1
2457298,2457342,111,-2,1798,-3,156,12,1e+06,96,5,7,177,176,114730,2,1,5,8,473234.8894,5000000,25000,1.73,1
2457611,2457690,93,-2,1798,1613200,26,10,1250000,96,5,128,1805,613,125219,3,2,1,9,679086.125,16000000,25000,1.8,1
2457504,2457506,103,-2,1798,2506821,26,10,4e+05,96,5,265,8277,613,85553,2,2,1,9,471208.0536,2500000,38500,1.62,1
2457550,2457596,111,245299,656,2206633,58,6,1584315,96,5,70,5918,1088,192733,4,2,2,4,1229108,10000000,13462,1.58,1
2457383,2457460,103,-2,1798,-3,156,12,6e+05,96,5,223,1290,1668,71124,2,1,5,8,524216.0714,2550000,27100,1.5,1
2457543,2457636,93,-2,1798,-3,440,15,50000,96,5,60,2005,2420,111842,2,1,5,8,663721.7593,2500000,50000,1.33,1
2457428,2457472,0,-2,1798,-3,156,12,1250000,96,5,128,5286,1983,164225,3,1,5,8,708253.3333,21000000,93400,1.39,1
2457329,2457421,111,-2,1798,-3,156,12,1250000,96,5,128,4864,2562,184011,4,1,5,8,1409213.632,5000000,250000,2.9,1
2457325,2457416,111,-2,1798,1245644,238,9,4900000,96,5,128,5301,613,183022,4,2,1,9,440822.8642,1550000,55000,1.71,1
2457411,2457442,103,-2,1798,1137760,26,10,1800000,96,5,237,409,613,124445,3,2,1,9,922222.2222,2500000,21900,1.5,1
2457640,2457731,104,586208,1205,2746437,58,6,31600,96,5,265,7797,1807,154840,3,2,2,4,181401.7917,650000,24500,1.37,1
2457325,2457410,103,199046,191,2285234,237,4,4e+05,96,5,128,7012,482,134311,3,2,2,4,687288.9362,4600000,60000,1.34,1
2457519,2457590,103,-2,1798,2455876,385,11,1250000,96,5,101,8071,613,84208,2,2,1,9,618666.6667,2500000,21950,1.91,1
2457395,2457471,93,-2,1798,-3,156,12,1e+05,96,5,259,1355,2119,101140,2,1,5,8,1803184.914,9100000,51600,2.55,1
2457427,2457511,111,-2,1798,-3,156,12,1250000,96,5,128,5100,734,61751,2,1,5,8,1505702.752,3400000,300000,1.17,1
2457596,2457686,104,-2,1798,-3,156,12,2500000,96,5,13,161,274,101310,2,1,5,8,1051267.143,8000000,26500,3.35,1
2457607,2457705,111,-2,1798,1948846,385,11,1250000,96,5,152,2547,613,125153,3,2,1,9,1341279.07,3570000,57600,3.55,1
2457460,2457551,111,-2,1798,-3,156,12,1500000,96,5,152,4612,1340,231009,4,1,5,8,1769056.604,11000000,301500,1.29,1
2457467,2457552,111,473382,122,3004073,227,1,1e+05,96,5,128,7429,407,220925,4,2,2,4,3966297.721,20000000,60000,1.44,1
2457347,2457354,111,-2,1798,-3,156,12,1200000,96,5,277,279,560,175551,3,1,5,8,1157710.068,18493000,21000,2,1
2457523,2457612,4,-2,1798,1769588,159,19,150000,96,5,60,2140,613,160047,3,2,1,9,171617.5967,1600000,10000,2.77,1
2457455,2457536,4,-2,1798,-3,156,12,2e+05,96,5,128,1531,2001,161752,3,1,5,8,1418068.929,14900000,78648,1.57,1
2457562,2457655,111,-2,1798,-3,156,12,1250000,96,5,8,151,193,120202,3,1,5,8,1590310.462,2500000,100000,1.5,1
2457459,2457467,0,-2,1798,1499127,385,11,2e+06,96,5,70,1598,613,91759,2,2,1,9,1460714.286,2600000,100000,2.43,1
2457499,2457590,0,-2,1798,-3,156,12,1250000,96,5,147,7755,617,150214,3,1,5,8,1906500.922,2661000,537665,1.36,1
2457576,2457658,103,-2,1798,2069723,26,10,1250000,96,5,102,2917,613,91234,2,2,1,9,1203335.632,5700000,91762,1.26,1
2457378,2457442,0,-2,1798,2216,159,19,2785000,96,5,128,519,613,130759,3,2,1,9,1032780.882,2500000,52000,2.52,1
2457547,2457630,1,365989,1758,2817571,58,6,663930,96,5,136,7500,2573,211200,4,2,2,4,646160.1277,3000000,50000,1.22,1
2457570,2457576,111,-2,1798,-3,440,15,2e+07,96,5,128,4872,1011,201839,4,1,5,8,3114958.065,10000000,65500,1.82,1
2457311,2457378,0,-2,1798,-3,156,12,750000,96,5,8,54,172,115611,2,1,5,8,734147.7273,1250000,200000,2.29,1
2457320,2457403,93,-2,1798,2186440,26,10,2500000,96,5,186,3344,613,183423,4,2,1,9,7092883.165,40000000,533000,2,1
2457584,2457630,4,-2,1798,2686832,26,10,1250000,96,5,244,8507,613,143502,3,2,1,9,1289281.569,2500000,1000000,1.17,1
2457542,2457634,103,-2,1798,-3,156,12,5e+05,96,5,8,77,152,30428,1,1,5,8,306877.4032,2000000,25000,1.44,1
2457555,2457628,93,-2,1798,2376205,385,11,1250000,96,5,60,3728,613,174753,3,2,1,9,6306175.917,40000000,100000,2.5,1
2457495,2457537,138,297009,1735,2820211,58,6,1162100,96,5,244,6844,2547,164521,3,2,2,4,443062.5,1500000,50000,1.13,1
2457650,2457745,111,-2,1798,-3,156,12,1250000,96,5,80,7815,2514,144526,3,1,5,8,595613,3300000,45000,1.63,1
2457445,2457534,111,-2,1798,-3,156,12,2e+06,96,5,8,92,262,124010,3,1,5,8,1027148.674,8400000,25000,2.33,1
2457499,2457534,93,-2,1798,220363,385,11,1250000,96,5,128,4409,613,154823,3,2,1,9,1534142.009,11869000,15104,1.59,1
2457554,2457557,103,-2,1798,-3,156,12,2e+06,96,5,128,4727,1115,103100,2,1,5,8,421204.6282,10000000,26500,2,1
2457371,2457453,0,-2,1798,-3,156,12,5e+05,96,5,58,63,152,54354,1,1,5,8,601394.7368,2000000,30760,1.94,1
2457650,2457745,111,-2,1798,2440203,26,10,1e+05,96,5,102,3968,613,183612,4,2,1,9,189089.3556,1000000,14990,1.57,1
2457470,2457528,111,-2,1798,1308450,159,19,7e+06,96,5,60,760,613,225601,4,2,1,9,744160.56,2700000,27600,1.72,1
2457341,2457439,5,-2,1798,-3,156,12,1e+06,96,5,60,2005,1389,105635,2,1,5,8,415800,1000000,100000,2.4,1
2457335,2457326,93,603443,692,2813060,58,6,1008000,96,5,293,5985,1123,151001,3,2,2,4,2356360.717,24000000,47160,3.41,1
2457572,2457660,103,-2,1798,-3,156,12,1500000,96,5,101,7741,1341,134356,3,1,5,8,238342.3333,900000,17000,1.27,1
